# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 06 09:51:45 PST 2023 [seed=666]
# -seed 666 -overwrite /home/andrew/expmDerivative/code/covid10Mar_285plusNYC.noRandomnoHMC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	sampleLoc.clock.rate	glmCoefficients1	glmCoefficients2	glmCoefficients3	c_allTransitions[1]
57500	-648.7340287056212	-4.915680869453235	-643.818347836168	0.31901086269083007	2019.8941038914074	22.84641495005166	3.3522291049126394	0.10212140766234533	0.7013518971792366	0.36478289391800456	109.0
57600	-647.84362654202	-4.900164828434215	-642.9434617135859	0.31901086269083007	2019.8941038914074	22.84641495005166	5.082471073577015	0.03563461437101697	0.7141311597652277	0.0028910264415101805	110.0
57700	-649.143804606621	-4.909902911490677	-644.2339016951303	0.31901086269083007	2019.8941038914074	22.84641495005166	3.1270063528907293	0.029339957145406638	0.7238115340928608	0.2537758688359367	105.0
57800	-650.0985880917669	-4.985157962127653	-645.1134301296393	0.31901086269083007	2019.8941038914074	22.84641495005166	3.954705231899529	0.012033028467919763	1.0693278690366266	0.21817351213625563	107.0
57900	-653.0803517791184	-4.849496474526497	-648.2308553045918	0.31901086269083007	2019.8941038914074	22.84641495005166	4.208508341651358	0.1049092732677418	0.3036284865875221	-0.052138779964050974	107.0
58000	-650.3869895816351	-4.873441577414624	-645.5135480042205	0.31901086269083007	2019.8941038914074	22.84641495005166	5.697467710939876	0.1374599679827203	0.4675467969715193	-0.2449086335963347	115.0
58100	-647.5624519432923	-4.896064779809686	-642.6663871634827	0.31901086269083007	2019.8941038914074	22.84641495005166	4.190590267751179	0.10089503520334092	0.6538621710693444	0.20185529778148956	107.0
58200	-647.3551839092002	-4.887819106305273	-642.4673648028948	0.31901086269083007	2019.8941038914074	22.84641495005166	4.3290873104919685	0.08486655173207944	0.6366225262713706	-0.002268817382501717	107.0
58300	-646.3144862401813	-4.91813311680176	-641.3963531233795	0.31901086269083007	2019.8941038914074	22.84641495005166	4.1593641686493275	0.052314161266358114	0.7658891104654884	0.2562906612903213	103.0
58400	-647.6238416839217	-4.94401014113675	-642.6798315427849	0.31901086269083007	2019.8941038914074	22.84641495005166	4.408475242309252	0.04194712591207263	0.8496328978574228	0.3720058820089799	106.0
